,Zebrafish_LeftEye_x,Zebrafish_LeftEye_y,Zebrafish_LeftEye_p,Zebrafish_RightEye_x,Zebrafish_RightEye_y,Zebrafish_RightEye_p,Zebrafish_SwimBladder_x,Zebrafish_SwimBladder_y,Zebrafish_SwimBladder_p,Zebrafish_Tail1_x,Zebrafish_Tail1_y,Zebrafish_Tail1_p,Zebrafish_Tail2_x,Zebrafish_Tail2_y,Zebrafish_Tail2_p,Zebrafish_Tail3_x,Zebrafish_Tail3_y,Zebrafish_Tail3_p,Zebrafish_Tail4_x,Zebrafish_Tail4_y,Zebrafish_Tail4_p,Movement_bp_0_axis_x,Movement_bp_0_axis_y,Movement_bp_0_X_relative_2_Y,Movement_bp_1_axis_x,Movement_bp_1_axis_y,Movement_bp_1_X_relative_2_Y,Movement_bp_2_axis_x,Movement_bp_2_axis_y,Movement_bp_2_X_relative_2_Y,Movement_bp_3_axis_x,Movement_bp_3_axis_y,Movement_bp_3_X_relative_2_Y,Movement_bp_4_axis_x,Movement_bp_4_axis_y,Movement_bp_4_X_relative_2_Y,Movement_bp_5_axis_x,Movement_bp_5_axis_y,Movement_bp_5_X_relative_2_Y,Movement_bp_6_axis_x,Movement_bp_6_axis_y,Movement_bp_6_X_relative_2_Y,All_bps_X_relative_2_y,Tail_1_movement,Tail_2_movement,Tail_3_movement,Tail_4_movement,SwimBladder_movement,SwimBladder_distance travelled,Total_tail_movement,Lower_tail_movement,All_bps_X_relative_2_y_mean_2,All_bps_X_relative_2_y_sum_2,All_bps_X_relative_2_y_mean_5,All_bps_X_relative_2_y_sum_5,All_bps_X_relative_2_y_mean_6,All_bps_X_relative_2_y_sum_6,All_bps_X_relative_2_y_mean_7.5,All_bps_X_relative_2_y_sum_7.5,All_bps_X_relative_2_y_mean_15,All_bps_X_relative_2_y_sum_15,SwimBladder_velocity,Fish_clockwise_angle_degrees,Fish_angle_radians,Fish_angle_sin,Fish_angle_cos,Mean_angle_time_window_2,Mean_angle_time_window_5,Mean_angle_time_window_6,Mean_angle_time_window_7.5,Mean_angle_time_window_15,Direction_N,Direction_NE,Direction_E,Direction_SE,Direction_S,Direction_SW,Direction_W,Direction_NW,Number_of_direction_switches_2,Directionality_of_switches_switches_2,Number_of_direction_switches_5,Directionality_of_switches_switches_5,Number_of_direction_switches_6,Directionality_of_switches_switches_6,Number_of_direction_switches_7.5,Directionality_of_switches_switches_7.5,Number_of_direction_switches_15,Directionality_of_switches_switches_15,Angular_dispersion,Angular_dispersion_window_10,Rheotaxis
0,299.0,849.0,1.0,297.8,841.5,1.0,322.2,847.0,1.0,342.0,848.5,1.0,359.8,853.0,1.0,384.0,855.5,1.0,402.8,858.0,1.0,299.0,849.0,-550.0,297.8,841.5,-543.7,322.2,847.0,-524.8,342.0,848.5,-506.5,359.8,853.0,-493.2,384.0,855.5,-471.5,402.8,858.0,-455.2,-3544.9,33.4282732369508,33.82827351370886,34.26497597492733,34.63463989533494,0.0,0.0,136.15616262092192,68.89961587026227,-3544.9,-3544.9,-3544.9,-3544.9,-3544.9,-3544.9,-3544.9,-3544.9,-3544.9,-3544.9,0.0,277.83135128046086,4.849071845109007,-0.9906734308921858,0.13625767253371532,277.83135128046086,277.83135128046086,277.83135128046086,277.83135128046086,277.83135128046086,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1,296.0,848.0,1.0,296.8,841.5,1.0,321.5,847.0,1.0,340.8,848.5,1.0,364.5,852.0,1.0,384.0,855.5,1.0,402.5,858.5,1.0,-3.0,-1.0,-2.0,-1.0,0.0,-1.0,-0.6999999999999886,0.0,-0.6999999999999886,-1.1999999999999886,0.0,-1.1999999999999886,4.699999999999988,-1.0,5.699999999999988,0.0,0.0,0.0,-0.30000000000001137,0.5,-0.8000000000000114,0.0,0.04384844425565707,0.17558398831052113,0.0,0.02130651409321226,0.025578259149133118,0.025578259149133118,0.2407389466593905,0.02130651409321226,-1772.4499999999996,-3544.9,-1772.4499999999996,-3544.9,-1772.4499999999996,-3544.9,-1772.4499999999996,-3544.9,-1772.4499999999996,-3544.9,0.025578259149133118,277.74471054642294,4.847559679033698,-0.9908783423839452,0.1347594545642158,277.7880309134419,277.7880309134419,277.7880309134419,277.7880309134419,277.7880309134419,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999997141692336,0.9999998570846168,0.0
2,294.5,848.5,1.0,296.0,841.5,1.0,321.0,847.5,1.0,339.8,848.0,1.0,358.8,853.0,1.0,382.8,855.5,1.0,400.5,858.0,1.0,-1.5,0.5,-2.0,-0.8000000000000114,0.0,-0.8000000000000114,-0.5,0.5,-1.0,-1.0,-0.5,-0.5,-5.699999999999988,1.0,-6.699999999999988,-1.1999999999999886,0.0,-1.1999999999999886,-2.0,-0.5,-1.5,-13.699999999999989,0.040853375859691794,0.21146111454879316,0.04384844425565707,0.0753299029937849,0.025837943564713105,0.05141620271384623,0.3714928376579269,0.11917834724944197,-1186.1999999999996,-3558.5999999999995,-1186.1999999999996,-3558.5999999999995,-1186.1999999999996,-3558.5999999999995,-1186.1999999999996,-3558.5999999999995,-1186.1999999999996,-3558.5999999999995,0.05141620271384623,277.3759118688938,4.8411229278338155,-0.9917252226261364,0.12837866959561545,277.65065789859256,277.65065789859256,277.65065789859256,277.65065789859256,277.65065789859256,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999940609144796,0.9999979250279044,0.0
3,294.2,852.5,1.0,294.2,841.0,1.0,320.0,847.5,1.0,337.8,848.0,1.0,361.5,851.5,1.0,380.8,855.0,1.0,399.8,858.0,1.0,-0.30000000000001137,4.0,-4.300000000000011,-1.8000000000000114,-0.5,-1.3000000000000114,-1.0,0.0,-1.0,-2.0,0.0,-2.0,2.6999999999999886,-1.5,4.199999999999989,-2.0,-0.5,-1.5,-0.6999999999999886,0.0,-0.6999999999999886,-6.600000000000023,0.07308074042609583,0.11286184107848353,0.0753299029937849,0.025578259149133118,0.036540370213047915,0.08795657292689413,0.2868507436474973,0.10090816214291802,-891.2999999999997,-3565.1999999999994,-891.2999999999997,-3565.1999999999994,-891.2999999999997,-3565.1999999999994,-891.2999999999997,-3565.1999999999994,-891.2999999999997,-3565.1999999999994,0.08795657292689413,277.03221095606017,4.835124215262757,-0.9924774814059782,0.12242732089711908,277.49604616295943,277.49604616295943,277.49604616295943,277.49604616295943,277.49604616295943,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999846230174756,0.9999945995252972,0.0
4,292.2,848.0,1.0,292.8,841.0,1.0,319.5,847.5,1.0,339.2,845.0,1.0,361.0,851.5,1.0,381.0,855.0,1.0,399.5,857.5,1.0,-2.0,-4.5,2.5,-1.3999999999999773,0.0,-1.3999999999999773,-0.5,0.0,-0.5,1.3999999999999773,-3.0,4.399999999999976,-0.5,0.0,-0.5,0.19999999999998866,0.0,0.19999999999998866,-0.30000000000001137,-0.5,0.19999999999998866,4.899999999999976,0.12097015029403012,0.018270185106523958,0.007308074042609166,0.02130651409321226,0.018270185106523958,0.10622675803341808,0.16785492353637552,0.028614588135821423,-712.0599999999997,-3560.2999999999993,-712.0599999999997,-3560.2999999999993,-712.0599999999997,-3560.2999999999993,-712.0599999999997,-3560.2999999999993,-3.8499999999999086,-15.399999999999634,0.10622675803341808,276.9529574681739,4.8337409809554535,-0.9926458775505258,0.12105437531103967,277.3874284240024,277.3874284240024,277.3874284240024,277.3874284240024,277.2764477098877,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999805108089492,0.9999917817820276,0.0
5,288.8,850.0,1.0,292.0,840.0,1.0,319.5,847.5,1.0,336.8,847.5,1.0,360.5,851.5,1.0,380.5,855.0,1.0,399.5,858.0,1.0,-3.3999999999999773,2.0,-5.399999999999976,-0.8000000000000114,-1.0,0.19999999999998866,0.0,0.0,0.0,-2.3999999999999773,2.5,-4.899999999999976,-0.5,0.0,-0.5,-0.5,0.0,-0.5,0.0,0.5,-0.5,-11.599999999999964,0.12663228597096438,0.018270185106523958,0.018270185106523958,0.018270185106523958,0.0,0.10622675803341808,0.18144284129053626,0.036540370213047915,-595.3166666666665,-3571.8999999999987,-595.3166666666665,-3571.8999999999987,-595.3166666666665,-3571.8999999999987,-595.3166666666665,-3571.8999999999987,-6.7499999999999005,-26.9999999999996,0.10622675803341808,277.00938425662133,4.834725814200187,-0.9925261778147187,0.12203190710836735,277.32442106277216,277.32442106277216,277.32442106277216,277.32442106277216,277.09261613743735,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999807357519596,0.9999899407770162,0.0
6,292.2,848.0,1.0,290.0,840.5,1.0,317.2,846.5,1.0,339.2,845.0,1.0,360.0,851.5,1.0,380.2,855.0,1.0,399.2,858.0,1.0,3.3999999999999773,-2.0,5.399999999999976,-2.0,0.5,-2.5,-2.300000000000012,-1.0,-1.3000000000000114,2.3999999999999773,-2.5,4.899999999999976,-0.5,0.0,-0.5,-0.30000000000001137,0.0,-0.30000000000001137,-0.30000000000001137,0.0,-0.30000000000001137,5.39999999999992,0.12663228597096438,0.018270185106523958,0.010962111063914787,0.010962111063914787,0.09164278226831928,0.19786954030173734,0.1668266932053179,0.021924222127829573,-509.49999999999983,-3566.4999999999986,-509.49999999999983,-3566.4999999999986,-509.49999999999983,-3566.4999999999986,-509.49999999999983,-3566.4999999999986,-1.9749999999999237,-7.899999999999692,0.19786954030173734,277.683981829734,4.846499762976966,-0.9910206194796548,0.13370913119963584,277.3757868866238,277.3757868866238,277.3757868866238,277.3757868866238,277.16963362764733,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99998107663647,0.999988674471224,0.0
7,288.0,851.0,1.0,291.0,838.5,1.0,317.0,846.5,1.0,339.2,844.5,1.0,360.2,851.5,1.0,380.0,855.0,1.0,397.8,858.0,1.0,-4.199999999999989,3.0,-7.199999999999988,1.0,-2.0,3.0,-0.19999999999998866,0.0,-0.19999999999998866,0.0,-0.5,0.5,0.19999999999998866,0.0,0.19999999999998866,-0.19999999999998866,0.0,-0.19999999999998866,-1.3999999999999773,0.0,-1.3999999999999773,-5.2999999999999545,0.018270185106523958,0.007308074042609166,0.007308074042609166,0.051156518298266236,0.007308074042609166,0.20517761434434653,0.08404285149000852,0.0584645923408754,-446.47499999999985,-3571.7999999999993,-446.47499999999985,-3571.7999999999993,-446.47499999999985,-3571.7999999999993,-446.47499999999985,-3571.7999999999993,-1.6499999999999062,-6.599999999999625,0.20517761434434653,277.683981829734,4.846499762976966,-0.9910206194796548,0.13370913119963584,277.4143112545126,277.4143112545126,277.4143112545126,277.4143112545126,277.33257634606576,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999818597443736,0.9999878226303676,0.0
8,291.8,848.5,1.0,290.8,838.5,1.0,316.2,846.5,1.0,338.2,845.0,1.0,357.5,850.5,1.0,380.5,853.5,1.0,396.8,858.0,1.0,3.8000000000000114,-2.5,6.300000000000012,-0.19999999999998866,0.0,-0.19999999999998866,-0.8000000000000114,0.0,-0.8000000000000114,-1.0,0.5,-1.5,-2.6999999999999886,-1.0,-1.6999999999999886,0.5,-1.5,2.0,-1.0,0.0,-1.0,3.1000000000000227,0.040853375859691794,0.10520834972801173,0.057775398209501734,0.036540370213047915,0.029232296170438737,0.2344099105147853,0.2403774940102532,0.09431576842254966,-396.5222222222221,-3568.6999999999994,-396.5222222222221,-3568.6999999999994,-396.5222222222221,-3568.6999999999994,-2.974999999999966,-23.799999999999727,-2.0999999999998953,-8.399999999999581,0.2344099105147853,276.2130201716364,4.820826638872566,-0.9941263960045112,0.1082252686163532,277.28083446752635,277.28083446752635,277.28083446752635,277.2120198659095,277.14759202193136,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999621675950668,0.9999849720708897,0.0
9,287.2,852.0,1.0,290.5,838.0,1.0,315.2,846.5,1.0,337.0,845.0,1.0,357.5,851.5,1.0,380.0,853.5,1.0,396.8,858.0,1.0,-4.600000000000024,3.5,-8.100000000000023,-0.30000000000001137,-0.5,0.19999999999998866,-1.0,0.0,-1.0,-1.1999999999999886,0.0,-1.1999999999999886,0.0,1.0,-1.0,-0.5,0.0,-0.5,0.0,0.0,0.0,-11.600000000000026,0.04384844425565707,0.036540370213047915,0.018270185106523958,0.0,0.036540370213047915,0.2709502807278332,0.09865899957522893,0.018270185106523958,-358.02999999999986,-3580.2999999999993,-358.02999999999986,-3580.2999999999993,-358.02999999999986,-3580.2999999999993,-4.424999999999969,-35.39999999999975,-2.099999999999909,-8.399999999999636,0.2709502807278332,276.165450838814,4.81999639739184,-0.9942159064753584,0.10739986644023952,277.16929610465513,277.16929610465513,277.16929610465513,277.0146124024584,276.9366086674795,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999488975512328,0.999981364618924,0.0
