,Zebrafish_LeftEye_x,Zebrafish_LeftEye_y,Zebrafish_LeftEye_p,Zebrafish_RightEye_x,Zebrafish_RightEye_y,Zebrafish_RightEye_p,Zebrafish_SwimBladder_x,Zebrafish_SwimBladder_y,Zebrafish_SwimBladder_p,Zebrafish_Tail1_x,Zebrafish_Tail1_y,Zebrafish_Tail1_p,Zebrafish_Tail2_x,Zebrafish_Tail2_y,Zebrafish_Tail2_p,Zebrafish_Tail3_x,Zebrafish_Tail3_y,Zebrafish_Tail3_p,Zebrafish_Tail4_x,Zebrafish_Tail4_y,Zebrafish_Tail4_p,Movement_bp_0_axis_x,Movement_bp_0_axis_y,Movement_bp_0_X_relative_2_Y,Movement_bp_1_axis_x,Movement_bp_1_axis_y,Movement_bp_1_X_relative_2_Y,Movement_bp_2_axis_x,Movement_bp_2_axis_y,Movement_bp_2_X_relative_2_Y,Movement_bp_3_axis_x,Movement_bp_3_axis_y,Movement_bp_3_X_relative_2_Y,Movement_bp_4_axis_x,Movement_bp_4_axis_y,Movement_bp_4_X_relative_2_Y,Movement_bp_5_axis_x,Movement_bp_5_axis_y,Movement_bp_5_X_relative_2_Y,Movement_bp_6_axis_x,Movement_bp_6_axis_y,Movement_bp_6_X_relative_2_Y,All_bps_X_relative_2_y,Tail_1_movement,Tail_2_movement,Tail_3_movement,Tail_4_movement,SwimBladder_movement,SwimBladder_distance travelled,Total_tail_movement,Lower_tail_movement,All_bps_X_relative_2_y_mean_2,All_bps_X_relative_2_y_sum_2,All_bps_X_relative_2_y_mean_5,All_bps_X_relative_2_y_sum_5,All_bps_X_relative_2_y_mean_6,All_bps_X_relative_2_y_sum_6,All_bps_X_relative_2_y_mean_7.5,All_bps_X_relative_2_y_sum_7.5,All_bps_X_relative_2_y_mean_15,All_bps_X_relative_2_y_sum_15,SwimBladder_velocity,Fish_clockwise_angle_degrees,Fish_angle_radians,Fish_angle_sin,Fish_angle_cos,Mean_angle_time_window_2,Mean_angle_time_window_5,Mean_angle_time_window_6,Mean_angle_time_window_7.5,Mean_angle_time_window_15,Direction_N,Direction_NE,Direction_E,Direction_SE,Direction_S,Direction_SW,Direction_W,Direction_NW,Number_of_direction_switches_2,Directionality_of_switches_switches_2,Number_of_direction_switches_5,Directionality_of_switches_switches_5,Number_of_direction_switches_6,Directionality_of_switches_switches_6,Number_of_direction_switches_7.5,Directionality_of_switches_switches_7.5,Number_of_direction_switches_15,Directionality_of_switches_switches_15,Angular_dispersion,Angular_dispersion_window_10,Rheotaxis
0,832.5,772.5,1.0,836.5,782.0,1.0,814.5,787.0,1.0,799.5,793.5,1.0,783.5,797.0,1.0,766.0,805.0,1.0,749.5,809.0,1.0,832.5,772.5,60.0,836.5,782.0,54.5,814.5,787.0,27.5,799.5,793.5,6.0,783.5,797.0,-13.5,766.0,805.0,-39.0,749.5,809.0,-59.5,36.0,41.16013605171711,40.83835948429719,40.603915215138265,40.29777077633282,0.0,0.0,162.90018152748542,80.90168599147108,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,0.0,69.63839672461386,1.2154193086545466,0.9375153743095584,0.3479438502592174,69.63839672461386,69.63839672461386,69.63839672461386,69.63839672461386,69.63839672461386,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1,833.0,773.0,1.0,836.5,782.0,1.0,814.5,787.0,1.0,799.5,793.5,1.0,783.5,797.0,1.0,762.5,801.0,1.0,749.0,809.5,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5,-4.0,0.5,-0.5,0.5,-1.0,-0.5,0.0,0.0,0.19421473170800252,0.025837943564713105,0.0,0.0,0.2200526752727157,0.2200526752727157,17.75,35.5,17.75,35.5,17.75,35.5,17.75,35.5,17.75,35.5,0.0,74.9315118405078,1.307801595113977,0.9656157585206696,0.25997347344787275,72.28495428256082,72.28495428256082,72.28495428256082,72.28495428256082,72.28495428256082,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9989333788109768,0.9994666894054884,0.0
2,833.0,772.5,1.0,836.5,782.0,1.0,814.5,787.0,1.0,799.5,793.5,1.0,783.5,797.0,1.0,762.5,801.0,1.0,749.0,809.5,1.0,0.0,-0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,36.0,12.0,36.0,12.0,36.0,12.0,36.0,12.0,36.0,0.0,74.9315118405078,1.307801595113977,0.9656157585206696,0.25997347344787275,73.1671401352098,73.1671401352098,73.1671401352098,73.1671401352098,73.1671401352098,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999051948511505,0.9993284424408272,0.0
3,833.0,772.5,1.0,836.5,782.0,1.0,814.5,787.0,1.0,799.5,793.5,1.0,783.5,797.0,1.0,762.5,801.0,1.0,749.0,809.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,36.0,9.0,36.0,9.0,36.0,9.0,36.0,9.0,36.0,0.0,74.9315118405078,1.307801595113977,0.9656157585206696,0.25997347344787275,73.6082330615343,73.6082330615343,73.6082330615343,73.6082330615343,73.6082330615343,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9992001408511888,0.9992963670434176,0.0
4,833.0,772.5,1.0,836.5,782.0,1.0,814.5,787.0,1.0,799.5,793.5,1.0,783.5,797.0,1.0,765.5,805.0,1.0,748.5,809.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,-1.0,-0.5,0.0,-0.5,-1.5,0.0,0.0,0.18270185106523956,0.018270185106523958,0.0,0.0,0.20097203617176349,0.20097203617176349,6.9,34.5,6.9,34.5,6.9,34.5,6.9,34.5,-0.375,-1.5,0.0,69.8293465881496,1.2187520124794793,0.9386697595167284,0.3448174626796145,72.85245576685736,72.85245576685736,72.85245576685736,72.85245576685736,73.65597052741823,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9990121094083864,0.9992395155164112,0.0
5,833.0,773.0,1.0,836.5,782.0,1.0,814.5,787.0,1.0,799.5,793.5,1.0,783.5,797.0,1.0,765.5,804.5,1.0,748.5,809.5,1.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.018270185106523958,0.0,0.0,0.0,0.018270185106523958,0.018270185106523958,5.75,34.5,5.75,34.5,5.75,34.5,5.75,34.5,-0.25,-1.0,0.0,70.34617594194671,1.2277723863741932,0.9417419115948374,0.33633639699815626,72.4347424627056,72.4347424627056,72.4347424627056,72.4347424627056,72.50963655277795,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9990438781300984,0.9992069092853592,0.0
6,833.0,773.0,1.0,836.5,782.0,1.0,814.5,787.0,1.0,799.5,793.5,1.0,783.5,797.0,1.0,765.5,805.0,1.0,748.5,809.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.0,0.0,0.0,-0.5,0.0,0.0,0.018270185106523958,0.0,0.0,0.0,0.018270185106523958,0.018270185106523958,4.857142857142857,34.0,4.857142857142857,34.0,4.857142857142857,34.0,4.857142857142857,34.0,-0.5,-2.0,0.0,69.8293465881496,1.2187520124794793,0.9386697595167284,0.3448174626796145,72.06254305205472,72.06254305205472,72.06254305205472,72.06254305205472,71.2340952396884,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999053898301308,0.9991850505733518,0.0
7,833.0,773.0,1.0,836.5,782.0,1.0,814.5,787.0,1.0,800.0,793.0,1.0,783.5,797.0,1.0,762.5,801.0,1.0,749.0,809.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,1.0,0.0,0.0,0.0,-3.0,-4.0,1.0,0.5,0.0,0.5,2.5,0.025837943564713105,0.0,0.18270185106523956,0.018270185106523958,0.0,0.0,0.2268099797364766,0.20097203617176349,4.5625,36.5,4.5625,36.5,4.5625,36.5,4.5625,36.5,0.125,0.5,0.0,74.9315118405078,1.307801595113977,0.9656157585206696,0.25997347344787275,72.42116415061136,72.42116415061136,72.42116415061136,72.42116415061136,71.2340952396884,0,0,1,0,0,0,0,0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,0.999035058190914,0.9991663015255472,0.0
8,833.5,782.5,1.0,834.5,794.5,1.0,817.0,783.5,1.0,798.5,782.5,1.0,787.0,789.5,1.0,772.5,803.0,1.0,764.0,815.5,1.0,0.5,9.5,-9.0,-2.0,12.5,-14.5,2.5,-3.5,6.0,-1.5,-10.5,9.0,3.5,-7.5,11.0,10.0,2.0,8.0,15.0,6.0,9.0,19.5,0.3875691534706966,0.30242537573507616,0.3726401215004716,0.5903277471329145,0.1571660749753969,0.1571660749753969,1.6529623978391588,0.962967868633386,6.222222222222222,56.0,6.222222222222222,56.0,6.222222222222222,56.0,2.5,20.0,5.375,21.5,0.1571660749753969,66.33685929180565,1.1577966100742023,0.9159209832824172,0.4013586331237559,71.74513027741074,71.74513027741074,71.74513027741074,72.00847197151035,70.36097341560243,0,1,0,0,0,0,0,0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.9985858322472932,0.9991018049390744,0.0
9,841.5,791.0,1.0,836.5,798.0,1.0,819.0,790.5,1.0,804.0,785.0,1.0,787.0,782.0,1.0,769.5,780.5,1.0,759.5,783.0,1.0,8.0,8.5,-0.5,2.0,3.5,-1.5,2.0,7.0,-5.0,5.5,2.5,3.0,0.0,-7.5,7.5,-3.0,-22.5,19.5,-4.5,-32.5,28.0,51.0,0.22075948658821176,0.2740527765978593,0.8294342090526077,1.1988917183955996,0.2660179105459813,0.4231839855213783,2.5231381906342785,2.0283259274482077,10.7,107.0,10.7,107.0,10.7,107.0,8.9375,71.5,18.125,72.5,0.4231839855213783,101.42118627499927,1.7701336317772207,0.9801980198019802,-0.19801980198019808,74.71273587716959,74.71273587716959,74.71273587716959,75.31968127582178,78.12972599886557,0,0,1,0,0,0,0,0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.986854049568123,0.9978770294019794,0.0
